CODMOVCLI|NUMDOC|TIPO|CODVEN|EMISION|VENCE|IMPORTE|REFER|CONCEPTO
00000621|00003061|FC|01|27/2/2024|27/2/2024|272,94||IVA CORRESPONDIENTE A LA FACTU
00000742|D0010443|NC||27/2/2024|27/2/2024|-178,19|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000742|D0010443|AB|05|27/2/2024|17/3/2024|-624,79||CANC.MULT.REC.COB No.
00000742|D0010445|AB|05|27/2/2024|17/3/2024|-75,21||CANC.MULT.REC.COB No.
00000081|D0010876|FC|30|27/2/2024|28/3/2024|732,00||FACTURA D0010876
00000016|00003050|NC|02|27/2/2024|27/2/2024|-1936,93|NCCLIESP|FACTURA:00003050
00000016|00003050|ND|02|27/2/2024|27/2/2024|193,70|NCCLIESP|FACTURA:00003050
00000016|00003050|CA|02|27/2/2024|5/3/2024|-581,08||IVA CORRESPONDIENTE A LA FACTU
00000378|D0010868|FC|01|27/2/2024|27/4/2024|768,19||FACTURA D0010868
00000378|D0010869|FC|01|27/2/2024|27/4/2024|633,29||FACTURA D0010869
00000100|D0010879|FC|25|27/2/2024|28/3/2024|811,47||FACTURA D0010879
00000443|D0010881|FC|19|27/2/2024|28/3/2024|827,06||FACTURA D0010881
00000021|D0010192|CA|34|27/2/2024|8/2/2024|-320,69||FACTURA D0010192
00000443|D0010882|FC|19|27/2/2024|28/3/2024|653,69||FACTURA D0010882
00000100|D0010883|FC|25|27/2/2024|28/3/2024|118,54||FACTURA D0010883
00000105|D0010875|FC|04|27/2/2024|28/3/2024|402,71||FACTURA D0010875
00000105|D0010878|FC|04|27/2/2024|28/3/2024|312,46||FACTURA D0010878
00000720|D0010884|FC|33|27/2/2024|28/3/2024|347,43||FACTURA D0010884
00000460|D0010590|AB|01|27/2/2024|1/3/2024|-700,75||CANC.MULT.REC.COB No.
00000460|D0010591|AB|01|27/2/2024|1/3/2024|-126,68||CANC.MULT.REC.COB No.
00000088|D0009909|AB|01|27/2/2024|2/12/2023|-124,70||CANC.MULT.REC.COB No.
00000088|D0009923|AB|01|27/2/2024|2/12/2023|-164,58||CANC.MULT.REC.COB No.
00000088|D0009934|AB|01|27/2/2024|6/12/2023|-149,57||CANC.MULT.REC.COB No.
00000088|D0009949|AB|01|27/2/2024|7/12/2023|-210,09||CANC.MULT.REC.COB No.
00000088|D0009989|AB|01|27/2/2024|9/12/2023|-93,38||CANC.MULT.REC.COB No.
00000088|D0009993|AB|01|27/2/2024|10/12/2023|-32,09||CANC.MULT.REC.COB No.
00000088|D0010003|AB|01|27/2/2024|13/12/2023|-125,59||CANC.MULT.REC.COB No.
00000737|D0010885|FC|01|27/2/2024|28/3/2024|339,37||FACTURA D0010885
00000555|D0010877|FC|02|27/2/2024|28/3/2024|382,29||FACTURA D0010877
00000378|D0010867|FC|01|27/2/2024|28/3/2024|1365,02||FACTURA D0010867
00000596|D0010859|FC|01|26/2/2024|27/3/2024|1200,86||FACTURA D0010859
00000021|D0010192|CA|34|27/2/2024|8/2/2024|-200,00||FACTURA D0010192
00000737|D0010885|NC||27/2/2024|27/2/2024|-67,87|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000737|D0010885|CA|01|27/2/2024|28/3/2024|-271,50||FACTURA D0010885
00000026|D0010559|NC||27/2/2024|27/2/2024|-34,12|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000026|00003024|NC|04|27/2/2024|27/2/2024|-1478,85|NCCLIESP|FACTURA:00003024
00000088|D0010003|AB|01|27/2/2024|13/12/2023|-130,33||CANC.MULT.REC.COB No.
00000088|D0010015|AB|01|27/2/2024|14/12/2023|-182,99||CANC.MULT.REC.COB No.
00000088|D0010025|AB|01|27/2/2024|16/12/2023|-389,12||CANC.MULT.REC.COB No.
00000088|D0010043|AB|01|27/2/2024|20/12/2023|-143,58||CANC.MULT.REC.COB No.
00000088|D0010093|AB|01|27/2/2024|21/12/2023|-35,85||CANC.MULT.REC.COB No.
00000088|D0010104|AB|01|27/2/2024|22/12/2023|-564,53||CANC.MULT.REC.COB No.
00000088|D0010105|AB|01|27/2/2024|22/12/2023|-513,04||CANC.MULT.REC.COB No.
00000088|D0010106|AB|01|27/2/2024|22/12/2023|-129,82||CANC.MULT.REC.COB No.
00000088|D0010118|AB|01|27/2/2024|23/12/2023|-210,62||CANC.MULT.REC.COB No.
00000088|D0010153|AB|01|27/2/2024|27/12/2023|-49,56||CANC.MULT.REC.COB No.
00000088|D0010161|AB|01|27/2/2024|28/12/2023|-91,34||CANC.MULT.REC.COB No.
00000088|D0010173|AB|01|27/2/2024|29/12/2023|-57,94||CANC.MULT.REC.COB No.
00000088|D0010205|AB|01|27/2/2024|3/1/2024|-1,28||CANC.MULT.REC.COB No.
00000026|D0010559|CA|04|27/2/2024|25/2/2024|-307,07||FACTURA D0010559
00000026|00003024|CA|04|27/2/2024|26/2/2024|-492,95||IVA CORRESPONDIENTE A LA FACTU
00000088|D0010887|FC|01|27/2/2024|28/3/2024|494,04||FACTURA D0010887
00000712|D0010296|CA|01|27/2/2024|11/1/2024|-200,00||FACTURA D0010296
00000393|D0010780|NC||27/2/2024|27/2/2024|-76,07|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000393|D0010741|NC||27/2/2024|27/2/2024|-11,35|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000393|D0010741|CA|04|27/2/2024|15/3/2024|-45,40||CANC.MULT.REC.COB No.
00000393|D0010780|CA|04|27/2/2024|20/3/2024|-304,30||CANC.MULT.REC.COB No.
00000490|D0010888|FC|19|27/2/2024|28/3/2024|1474,74||FACTURA D0010888
00000490|D0010889|FC|19|27/2/2024|28/3/2024|642,07||FACTURA D0010889
00000631|D0010802|CA|02|28/2/2024|23/3/2024|-225,00||FACTURA D0010802
00000666|D0010886|FC|02|27/2/2024|28/3/2024|323,17||FACTURA D0010886
00000596|D0010860|FC|01|26/2/2024|27/3/2024|380,15||FACTURA D0010860
00000696|D0010890|FC|19|28/2/2024|29/3/2024|413,38||FACTURA D0010890
00000746|D0010891|FC|35|28/2/2024|29/3/2024|306,42||FACTURA D0010891
00000549|D0010715|NC||28/2/2024|28/2/2024|-79,94|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000549|D0010715|AB|25|28/2/2024|8/4/2024|-319,74||CANC.MULT.REC.COB No.
00000549|D0010708|AB|25|28/2/2024|8/4/2024|-79,94||CANC.MULT.REC.COB No.
00000443|D0010880|FC|19|27/2/2024|28/3/2024|845,75||FACTURA D0010880
00000193|D0010731|NC||28/2/2024|28/2/2024|-16,80|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000193|D0010790|NC||28/2/2024|28/2/2024|-6,62|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000193|D0010815|NC||28/2/2024|28/2/2024|-148,92|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000193|D0010731|CA|30|28/2/2024|10/3/2024|-67,20||CANC.MULT.REC.COB No.
00000193|D0010790|CA|30|28/2/2024|23/3/2024|-26,50||CANC.MULT.REC.COB No.
00000193|D0010815|CA|30|28/2/2024|24/3/2024|-595,67||CANC.MULT.REC.COB No.
00000110|D0010411|CA|34|28/2/2024|11/2/2024|-420,00||FACTURA D0010411
00000403|D0010595|NC||28/2/2024|28/2/2024|-44,18|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000403|D0010763|NC||28/2/2024|28/2/2024|-64,89|DCTO.P.PAG|DCTO P/PAGO AL 15.00%
00000403|D0010799|NC||28/2/2024|28/2/2024|-83,27|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0010592|CA|19|28/2/2024|1/3/2024|-465,10||CANC.MULT.REC.COB No.
00000403|D0010595|CA|19|28/2/2024|1/3/2024|-397,63||CANC.MULT.REC.COB No.
00000403|D0010763|CA|19|28/2/2024|16/3/2024|-367,73||CANC.MULT.REC.COB No.
00000403|D0010799|CA|19|28/2/2024|23/3/2024|-333,07||CANC.MULT.REC.COB No.
00000403|D0010592|NC|19|28/2/2024|1/3/2024|-68,05||FACTURA D0010592
00000403|D0010592|AB|19|28/2/2024|1/3/2024|-85,13||CANC.MULT.REC.COB No.
00000403|D0010857|AB|19|28/2/2024|27/3/2024|-11,34||CANC.MULT.REC.COB No.
00000741|00003063|FC|34|28/2/2024|28/2/2024|873,06||IVA CORRESPONDIENTE A LA FACTU
00000051|00003055|NC|19|28/2/2024|28/2/2024|-230,90||IVA CORRESPONDIENTE A LA FACTU
00000561|D0010892|FC|19|28/2/2024|29/3/2024|383,75||FACTURA D0010892
00000696|00003064|FC|19|28/2/2024|28/2/2024|1910,16||IVA CORRESPONDIENTE A LA FACTU
00000704|D0010893|FC|34|28/2/2024|29/3/2024|857,00||FACTURA D0010893
00000088|D0010809|NC|01|28/2/2024|28/2/2024|-36,38||DEVOLUCION No. NC000620
00000704|D0010894|FC|34|28/2/2024|29/3/2024|395,67||FACTURA D0010894
00000072|D0010431|CA|02|28/2/2024|15/2/2024|-100,00||FACTURA D0010431
00000229|D0010434|AB|04|28/2/2024|16/2/2024|-273,33||CANC.MULT.REC.COB No.
00000229|D0010435|AB|04|28/2/2024|16/2/2024|-216,30||CANC.MULT.REC.COB No.
00000133|D0010143|AB|01|28/2/2024|24/1/2024|-29,26||CANC.MULT.REC.COB No.
00000133|D0010287|AB|01|28/2/2024|8/2/2024|-2154,71||CANC.MULT.REC.COB No.
00000133|D0010288|AB|01|28/2/2024|8/2/2024|-816,03||CANC.MULT.REC.COB No.
00000429|D0010895|FC|04|28/2/2024|29/3/2024|749,10||FACTURA D0010895
00000310|D0010599|NC||28/2/2024|28/2/2024|-42,27|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000310|D0010599|CA|25|28/2/2024|1/3/2024|-380,46||FACTURA D0010599
00000385|D0010514|NC||28/2/2024|28/2/2024|-96,02|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000385|D0010514|CA|25|28/2/2024|22/3/2024|-864,16||FACTURA D0010514
00000100|D0010797|NC||28/2/2024|28/2/2024|-90,65|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000100|D0010797|CA|25|28/2/2024|23/3/2024|-355,39||FACTURA D0010797
00000043|D0009709|AB|01|28/2/2024|30/11/2023|-780,09||CANC.MULT.REC.COB No.
00000043|D0009789|AB|01|28/2/2024|30/11/2023|-181,60||CANC.MULT.REC.COB No.
00000043|D0010537|AB|01|28/2/2024|23/2/2024|-38,31||CANC.MULT.REC.COB No.
00000100|D0010797|CA|25|28/2/2024|23/3/2024|-7,23||FACTURA D0010797
00000360|D0010897|FC|01|28/2/2024|29/3/2024|249,00||FACTURA D0010897
00000378|D0010898|FC|01|28/2/2024|27/4/2024|111,11||FACTURA D0010898
00000362|D0010568|CA|01|28/2/2024|28/2/2024|-500,00||FACTURA D0010568
00000362|D0010899|FC|01|28/2/2024|29/3/2024|100,00||FACTURA D0010899
00000073|D0010896|FC|04|28/2/2024|29/3/2024|334,95||FACTURA D0010896
00000362|D0010900|FC|01|28/2/2024|29/3/2024|1292,44||FACTURA D0010900
00000631|D0010802|NC||29/2/2024|29/2/2024|-104,90|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000631|D0010802|CA|02|29/2/2024|23/3/2024|-194,60||FACTURA D0010802
00000229|D0010901|FC|04|29/2/2024|30/3/2024|533,86||FACTURA D0010901
00000696|D0010890|NC||29/2/2024|29/2/2024|-82,68|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000229|D0010902|FC|04|29/2/2024|30/3/2024|443,42||FACTURA D0010902
00000696|D0010890|CA|19|29/2/2024|29/3/2024|-330,70||FACTURA D0010890
00000696|00003064|CA|19|29/2/2024|28/2/2024|-477,75||IVA CORRESPONDIENTE A LA FACTU
00000229|D0010903|FC|04|29/2/2024|30/3/2024|355,81||FACTURA D0010903
00000689|D0010904|FC|04|29/2/2024|30/3/2024|516,77||FACTURA D0010904
00000088|D0010821|FC|01|23/2/2024|24/3/2024|270,71||FACTURA D0010821
00000088|D0010907|FC|01|29/2/2024|30/3/2024|30,91||FACTURA D0010907
00000088|D0010908|FC|01|29/2/2024|30/3/2024|21,23||FACTURA D0010908
00000133|D0010909|FC|01|29/2/2024|29/4/2024|2274,73||FACTURA D0010909
00000133|D0010910|FC|01|29/2/2024|29/4/2024|547,82||FACTURA D0010910
00000133|D0010911|FC|01|29/2/2024|29/4/2024|938,13||FACTURA D0010911
00000466|D0010912|FC|33|29/2/2024|30/3/2024|613,40||FACTURA D0010912
00000081|D0010905|FC|30|29/2/2024|30/3/2024|184,39||FACTURA D0010905
00000347|D0010223|AB|01|29/2/2024|8/2/2024|-236,52||CANC.MULT.REC.COB No.
00000347|D0010224|AB|01|29/2/2024|8/2/2024|-546,06||CANC.MULT.REC.COB No.
00000347|D0010225|AB|01|29/2/2024|8/2/2024|-17,42||CANC.MULT.REC.COB No.
00000716|D0010794|NC||29/2/2024|29/2/2024|-248,77|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000716|D0010794|CA|02|29/2/2024|23/3/2024|-995,10||FACTURA D0010794
00000133|D0010913|FC|01|29/2/2024|29/4/2024|111,33||FACTURA D0010913
00000490|D0010556|CA|19|29/2/2024|24/2/2024|-528,42||FACTURA D0010556
00000415|D0010489|AB|19|29/2/2024|17/2/2024|-47,83||CANC.MULT.REC.COB No.
00000415|D0010494|AB|19|29/2/2024|18/2/2024|-67,41||CANC.MULT.REC.COB No.
00000415|D0010565|AB|19|29/2/2024|25/2/2024|-282,16||CANC.MULT.REC.COB No.
00000415|D0010760|AB|19|29/2/2024|16/3/2024|-2,60||CANC.MULT.REC.COB No.
00000413|D0010804|NC||29/2/2024|29/2/2024|-132,77|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000413|D0010805|NC||29/2/2024|29/2/2024|-21,46|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000413|D0010804|CA|02|29/2/2024|23/3/2024|-164,46||CANC.MULT.REC.COB No.
00000413|D0010805|CA|02|29/2/2024|23/3/2024|-85,84||CANC.MULT.REC.COB No.
00000621|00003058|ND|01|29/2/2024|26/2/2024|272,94||CANC.MULT.REC.COB No.
00000621|00003061|CA|01|29/2/2024|27/2/2024|-272,94||CANC.MULT.REC.COB No.
00000414|D0010360|NC|02|29/2/2024|29/2/2024|-171,00||DEVOLUCION No. NC000621
00000039|D0010817|NC||29/2/2024|29/2/2024|-171,36|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000039|D0010818|NC||29/2/2024|29/2/2024|-172,25|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000039|D0010817|CA|02|29/2/2024|24/3/2024|-685,46||CANC.MULT.REC.COB No.
00000039|D0010818|CA|02|29/2/2024|24/3/2024|-688,99||CANC.MULT.REC.COB No.
00000470|D0010774|NC|02|29/2/2024|29/2/2024|-55,96||DEVOLUCION No. NC000622
00000060|D0010915|FC|01|29/2/2024|30/3/2024|129,85||FACTURA D0010915
00000703|D0010791|NC||29/2/2024|29/2/2024|-122,70|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000703|D0010791|CA|02|29/2/2024|23/3/2024|-490,78||FACTURA D0010791
00000730|D0010820|NC||29/2/2024|29/2/2024|-296,11|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000730|D0010820|CA|25|29/2/2024|24/3/2024|-1184,44||FACTURA D0010820
00000378|00003030|NC|01|29/2/2024|29/2/2024|-1199,96|NCCLIESP|FACTURA:00003030
00000378|00003031|NC|01|29/2/2024|29/2/2024|-909,14|NCCLIESP|FACTURA:00003031
00000378|00003032|NC|01|29/2/2024|29/2/2024|-831,25|NCCLIESP|FACTURA:00003032
00000621|D0010655|CA|01|29/2/2024|2/4/2024|-319,46||FACTURA D0010655
00000621|00003046|CA|01|29/2/2024|2/2/2024|-1851,83||IVA CORRESPONDIENTE A LA FACTU
00000551|D0010193|CA|04|29/2/2024|8/2/2024|-50,00||FACTURA D0010193
00000320|D0010916|FC|25|1/3/2024|1/5/2024|1961,56||FACTURA D0010916
00000320|D0010917|FC|25|1/3/2024|1/5/2024|1675,15||FACTURA D0010917
00000320|D0010918|FC|25|1/3/2024|1/5/2024|1979,67||FACTURA D0010918
00000320|D0010919|FC|25|1/3/2024|1/5/2024|1226,04||FACTURA D0010919
00000320|D0010920|FC|25|1/3/2024|1/5/2024|1346,25||FACTURA D0010920
00000320|D0010921|FC|25|1/3/2024|1/5/2024|2176,87||FACTURA D0010921
00000430|00003054|NC|21|1/3/2024|1/3/2024|-1691,41|NCCLIESP|FACTURA:00003054
00000331|D0010732|CA|04|1/3/2024|10/3/2024|-400,00||FACTURA D0010732
00000110|D0010411|CA|34|1/3/2024|11/2/2024|-50,00||FACTURA D0010411
00000320|D0010922|FC|25|1/3/2024|1/5/2024|1437,71||FACTURA D0010922
00000320|D0010923|FC|25|1/3/2024|1/5/2024|1789,05||FACTURA D0010923
00000320|D0010924|FC|25|1/3/2024|1/5/2024|3336,17||FACTURA D0010924
00000320|D0010925|FC|25|1/3/2024|1/5/2024|1690,46||FACTURA D0010925
00000320|D0010926|FC|25|1/3/2024|1/5/2024|976,00||FACTURA D0010926
00000403|D0010927|FC|19|1/3/2024|31/3/2024|1063,78||FACTURA D0010927
00000357|D0010928|FC|02|1/3/2024|31/3/2024|306,92||FACTURA D0010928
00000081|D0010931|FC|30|1/3/2024|31/3/2024|112,83||FACTURA D0010931
00000061|D0010933|FC|30|1/3/2024|31/3/2024|400,88||FACTURA D0010933
00000727|D0010930|FC|35|1/3/2024|31/3/2024|572,38||FACTURA D0010930
00000117|D0010700|NC||1/3/2024|1/3/2024|-140,02|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000117|D0010771|NC||1/3/2024|1/3/2024|-168,58|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000117|D0010772|NC||1/3/2024|1/3/2024|-45,70|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000117|D0010700|CA|01|1/3/2024|8/3/2024|-558,55||CANC.MULT.REC.COB No.
00000117|D0010771|CA|01|1/3/2024|20/3/2024|-674,34||CANC.MULT.REC.COB No.
00000117|D0010772|CA|01|1/3/2024|20/3/2024|-182,79||CANC.MULT.REC.COB No.
00000048|D0010935|FC|34|1/3/2024|15/4/2024|2163,95||FACTURA D0010935
00000735|D0010587|CA|01|1/3/2024|1/3/2024|-150,00||FACTURA D0010587
00000048|D0010936|FC|34|1/3/2024|15/4/2024|960,59||FACTURA D0010936
00000414|D0010360|AB|02|1/3/2024|23/2/2024|-284,23||CANC.MULT.REC.COB No.
00000414|D0010362|AB|02|1/3/2024|23/2/2024|-415,77||CANC.MULT.REC.COB No.
00000088|D0010937|FC|01|1/3/2024|31/3/2024|19,78||FACTURA D0010937
00000110|D0010411|CA|34|1/3/2024|11/2/2024|-16,64||FACTURA D0010411
00000735|D0010587|CA|01|1/3/2024|1/3/2024|-146,43||FACTURA D0010587
00000105|D0010878|NC||4/3/2024|4/3/2024|-62,49|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000105|D0010878|AB|04|4/3/2024|28/3/2024|-249,97||CANC.MULT.REC.COB No.
00000105|D0010874|AB|04|4/3/2024|28/3/2024|-106,11||CANC.MULT.REC.COB No.
00000474|D0010215|CA|04|4/3/2024|8/2/2024|-116,98||CANC.MULT.REC.COB No.
00000474|D0010214|CA|04|4/3/2024|8/2/2024|-46,94||CANC.MULT.REC.COB No.
00000330|D0010486|CA|02|4/3/2024|17/2/2024|-83,49||FACTURA D0010486
00000743|D0010938|FC|34|4/3/2024|3/4/2024|308,89||FACTURA D0010938
00000626|D0010940|FC|02|4/3/2024|3/4/2024|308,99||FACTURA D0010940
00000331|D0010934|FC|04|1/3/2024|31/3/2024|638,21||FACTURA D0010934
00000048|D0010941|FC|34|4/3/2024|18/4/2024|319,80||FACTURA D0010941
00000046|D0010942|FC|02|4/3/2024|3/4/2024|810,70||FACTURA D0010942
00000696|00003064|NC|19|4/3/2024|4/3/2024|-1432,62|NCCLIESP|FACTURA:00003064
00000727|D0010806|CA|35|4/3/2024|23/3/2024|-21,64||FACTURA D0010806
00000727|D0010806|NC||4/3/2024|4/3/2024|-108,82|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000727|D0010807|NC||4/3/2024|4/3/2024|-56,59|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000727|D0010806|CA|35|4/3/2024|23/3/2024|-413,63||CANC.MULT.REC.COB No.
00000727|D0010807|CA|35|4/3/2024|23/3/2024|-226,37||CANC.MULT.REC.COB No.
00000413|D0010929|FC|02|1/3/2024|31/3/2024|503,90||FACTURA D0010929
00000490|D0010943|FC|19|4/3/2024|3/4/2024|32,86||FACTURA D0010943
00000060|D0010944|FC|01|4/3/2024|3/4/2024|59,63||FACTURA D0010944
00000060|D0010945|FC|01|4/3/2024|3/4/2024|34,78||FACTURA D0010945
00000393|D0010826|CA|04|4/3/2024|27/3/2024|-95,00||FACTURA D0010826
00000741|D0010800|NC||4/3/2024|4/3/2024|-109,30|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000741|D0010801|NC|34|4/3/2024|23/3/2024|-37,79||DESCUENTO P/P 20%
00000741|00003063|CA|34|4/3/2024|28/2/2024|-873,06||IVA CORRESPONDIENTE A LA FACTU
00000741|D0010801|CA|34|4/3/2024|23/3/2024|-151,15||FACTURA D0010801
00000741|D0010800|CA|34|4/3/2024|23/3/2024|-437,20||FACTURA D0010800
00000139|D0010379|NC||4/3/2024|4/3/2024|-27,57|DCTO.P.PAG|DCTO P/PAGO AL 15.00%
00000139|D0010379|CA|02|4/3/2024|10/3/2024|-156,21||FACTURA D0010379
00000747|D0010946|FC|02|4/3/2024|3/4/2024|386,91||FACTURA D0010946
00000095|D0010480|NC|34|4/3/2024|4/3/2024|-65,92||DEVOLUCION No. NC000623
00000741|D0010801|NC|34|4/3/2024|4/3/2024|-34,26||DEVOLUCION No. NC000624
00000073|D0010795|NC|04|4/3/2024|4/3/2024|-15,73||DEVOLUCION No. NC000625
00000229|D0010901|NC|04|4/3/2024|4/3/2024|-33,44||DEVOLUCION No. NC000626
00000503|D0010583|CA|01|4/3/2024|16/3/2024|-500,00||FACTURA D0010583
00000747|D0010947|FC|02|4/3/2024|3/4/2024|14,60||FACTURA D0010947
00000088|D0010205|CA|01|4/3/2024|3/1/2024|-100,00||FACTURA D0010205
00000060|D0010316|CA|01|4/3/2024|7/2/2024|-258,12||CANC.MULT.REC.COB No.
00000060|D0010341|CA|01|4/3/2024|8/2/2024|-60,75||CANC.MULT.REC.COB No.
00000060|D0010347|CA|01|4/3/2024|9/3/2024|-3338,28||CANC.MULT.REC.COB No.
00000060|D0010348|CA|01|4/3/2024|9/3/2024|-2358,32||CANC.MULT.REC.COB No.
00000060|D0010350|CA|01|4/3/2024|9/3/2024|-1509,25||CANC.MULT.REC.COB No.
00000060|D0010351|CA|01|4/3/2024|9/3/2024|-427,91||CANC.MULT.REC.COB No.
00000060|D0010380|CA|01|4/3/2024|9/2/2024|-38,95||CANC.MULT.REC.COB No.
00000060|D0010404|CA|01|4/3/2024|10/2/2024|-236,39||CANC.MULT.REC.COB No.
00000060|D0010430|CA|01|4/3/2024|15/2/2024|-60,30||CANC.MULT.REC.COB No.
00000060|D0010508|CA|01|4/3/2024|21/2/2024|-207,71||CANC.MULT.REC.COB No.
00000060|D0010539|CA|01|4/3/2024|24/2/2024|-136,53||CANC.MULT.REC.COB No.
00000060|D0010555|CA|01|4/3/2024|24/2/2024|-266,49||CANC.MULT.REC.COB No.
00000060|D0010577|CA|01|4/3/2024|30/3/2024|-205,20||CANC.MULT.REC.COB No.
00000060|D0010604|CA|01|4/3/2024|2/3/2024|-28,88||CANC.MULT.REC.COB No.
00000060|D0010690|CA|01|4/3/2024|7/3/2024|-53,42||CANC.MULT.REC.COB No.
00000060|D0010696|CA|01|4/3/2024|8/3/2024|-684,00||CANC.MULT.REC.COB No.
00000060|D0010784|CA|01|4/3/2024|21/3/2024|-21,24||CANC.MULT.REC.COB No.
00000060|D0010915|CA|01|4/3/2024|30/3/2024|-129,85||CANC.MULT.REC.COB No.
00000060|D0010944|CA|01|4/3/2024|3/4/2024|-59,63||CANC.MULT.REC.COB No.
00000060|D0010945|CA|01|4/3/2024|3/4/2024|-34,78||CANC.MULT.REC.COB No.
00000621|D0010662|NC|01|4/3/2024|4/3/2024|-107,27||DEVOLUCION No. NC000627
00000500|D0010128|NC|01|4/3/2024|4/3/2024|-72,69||DEVOLUCION No. NC000628
00000268|D0010822|NC||4/3/2024|4/3/2024|-219,02|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000268|D0010789|NC||4/3/2024|4/3/2024|-84,15|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000268|D0010789|AB|04|4/3/2024|23/3/2024|-336,58||CANC.MULT.REC.COB No.
00000268|D0010822|AB|04|4/3/2024|24/3/2024|-860,60||CANC.MULT.REC.COB No.
00000490|D0010888|NC||5/3/2024|5/3/2024|-294,95|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000490|D0010889|NC||5/3/2024|5/3/2024|-128,41|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000048|D0010466|AB|01|5/3/2024|18/3/2024|-227,64||CANC.MULT.REC.COB No.
00000048|D0010467|AB|01|5/3/2024|18/3/2024|-1089,13||CANC.MULT.REC.COB No.
00000048|D0010468|AB|01|5/3/2024|18/3/2024|-0,02||CANC.MULT.REC.COB No.
00000490|D0010888|CA|19|5/3/2024|28/3/2024|-1179,79||CANC.MULT.REC.COB No.
00000490|D0010889|CA|19|5/3/2024|28/3/2024|-513,66||CANC.MULT.REC.COB No.
00000631|D0010847|NC||5/3/2024|5/3/2024|-147,00|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000631|D0010847|CA|02|5/3/2024|27/3/2024|-587,98||FACTURA D0010847
00000689|D0010814|NC||5/3/2024|5/3/2024|-52,78|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000689|D0010814|CA|04|5/3/2024|24/3/2024|-211,14||FACTURA D0010814
00000421|D0010939|FC|21|4/3/2024|3/4/2024|1268,83||FACTURA D0010939
00000421|D0010948|FC|21|5/3/2024|4/4/2024|699,94||FACTURA D0010948
00000403|D0010857|NC|19|5/3/2024|5/3/2024|-77,39||DEVOLUCION No. NC000629
00000309|00003066|FC|25|5/3/2024|5/3/2024|2061,01||IVA CORRESPONDIENTE A LA FACTU
00000403|D0010857|NC|19|5/3/2024|27/3/2024|-96,48||DESCUENTO P/P 20%
00000403|D0010857|AB|19|5/3/2024|27/3/2024|-297,20||CANC.MULT.REC.COB No.
00000403|D0010927|AB|19|5/3/2024|31/3/2024|-11,33||CANC.MULT.REC.COB No.
00000403|D0010927|NC|19|5/3/2024|5/3/2024|-12,43||DEVOLUCION No. NC000630
00000421|00003065|FC|21|5/3/2024|5/4/2024|3232,49||IVA CORRESPONDIENTE A LA FACTU
00000106|D0010950|FC|02|5/3/2024|4/4/2024|747,40||FACTURA D0010950
00000106|D0010951|FC|02|5/3/2024|4/4/2024|117,72||FACTURA D0010951
00000073|D0010952|FC|04|5/3/2024|4/4/2024|367,52||FACTURA D0010952
00000229|D0010953|FC|04|5/3/2024|4/4/2024|147,82||FACTURA D0010953
00000095|D0010949|FC|34|5/3/2024|4/4/2024|701,74||FACTURA D0010949
00000561|D0010816|NC||5/3/2024|5/3/2024|-176,42|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000561|D0010830|NC||5/3/2024|5/3/2024|-333,18|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000561|D0010831|NC||5/3/2024|5/3/2024|-47,67|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
